ORG_CODE,District_Name,COUNTY,Grade,District_Total,Black,Asian,Hispanic,Multiracial,NativeAmerican,NativeHawaiianPacificIslander,White,Black%,Asian%,Hispanic%,Multiracial%,NativeAmerican%,NativeHawaiianPacificIslander%,White%
0715,Mount Greylock,Berkshire,Gr.2,85,1,1,3,6,0,0,74,1.18%,1.18%,3.53%,7.06%,0.00%,0.00%,87.06%
0715,Mount Greylock,Berkshire,Gr.3,92,1,0,6,4,0,0,81,1.09%,0.00%,6.52%,4.35%,0.00%,0.00%,88.04%
0715,Mount Greylock,Berkshire,Gr.4,90,1,0,2,2,0,0,85,1.11%,0.00%,2.22%,2.22%,0.00%,0.00%,94.44%
0715,Mount Greylock,Berkshire,Gr.5,86,1,0,3,3,0,0,79,1.16%,0.00%,3.49%,3.49%,0.00%,0.00%,91.86%
0715,Mount Greylock,Berkshire,Gr.6,76,1,0,7,1,0,0,67,1.32%,0.00%,9.21%,1.32%,0.00%,0.00%,88.16%
0715,Mount Greylock,Berkshire,Gr.7,91,3,0,3,4,0,0,81,3.30%,0.00%,3.30%,4.40%,0.00%,0.00%,89.01%
0715,Mount Greylock,Berkshire,Gr.8,130,2,2,1,1,0,0,124,1.54%,1.54%,0.77%,0.77%,0.00%,0.00%,95.38%
0715,Mount Greylock,Berkshire,Gr.9,85,4,5,3,1,0,0,72,4.71%,5.88%,3.53%,1.18%,0.00%,0.00%,84.71%
0715,Mount Greylock,Berkshire,Gr.10,77,0,1,2,4,0,0,70,0.00%,1.30%,2.60%,5.19%,0.00%,0.00%,90.91%
0715,Mount Greylock,Berkshire,Gr.11,84,2,1,5,6,0,0,70,2.38%,1.19%,5.95%,7.14%,0.00%,0.00%,83.33%
0715,Mount Greylock,Berkshire,Gr.12,84,0,1,5,1,0,0,77,0.00%,1.19%,5.95%,1.19%,0.00%,0.00%,91.67%
0715,Mount Greylock,Berkshire,SPED_Beyond_Grade_12,2,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0715,Mount Greylock,Berkshire,K,66,3,3,4,5,0,0,51,4.55%,4.55%,6.06%,7.58%,0.00%,0.00%,77.27%
0715,Mount Greylock,Berkshire,PK,29,1,1,2,4,0,0,21,3.45%,3.45%,6.90%,13.79%,0.00%,0.00%,72.41%
0717,Mohawk Trail,Franklin,Gr.1,67,0,0,2,3,0,0,62,0.00%,0.00%,2.99%,4.48%,0.00%,0.00%,92.54%
0717,Mohawk Trail,Franklin,Gr.2,72,0,0,5,1,0,0,66,0.00%,0.00%,6.94%,1.39%,0.00%,0.00%,91.67%
0717,Mohawk Trail,Franklin,Gr.3,69,0,0,6,0,0,0,63,0.00%,0.00%,8.70%,0.00%,0.00%,0.00%,91.30%
0717,Mohawk Trail,Franklin,Gr.4,65,1,0,0,1,0,0,63,1.54%,0.00%,0.00%,1.54%,0.00%,0.00%,96.92%
0717,Mohawk Trail,Franklin,Gr.5,69,0,0,4,2,0,0,63,0.00%,0.00%,5.80%,2.90%,0.00%,0.00%,91.30%
0717,Mohawk Trail,Franklin,Gr.6,56,0,0,5,2,0,0,49,0.00%,0.00%,8.93%,3.57%,0.00%,0.00%,87.50%
0717,Mohawk Trail,Franklin,Gr.7,74,1,0,1,0,0,0,72,1.35%,0.00%,1.35%,0.00%,0.00%,0.00%,97.30%
0717,Mohawk Trail,Franklin,Gr.8,69,0,1,4,2,0,0,62,0.00%,1.45%,5.80%,2.90%,0.00%,0.00%,89.86%
0717,Mohawk Trail,Franklin,Gr.9,36,0,0,2,0,0,0,34,0.00%,0.00%,5.56%,0.00%,0.00%,0.00%,94.44%
0717,Mohawk Trail,Franklin,Gr.10,52,0,0,1,3,0,0,48,0.00%,0.00%,1.92%,5.77%,0.00%,0.00%,92.31%
0717,Mohawk Trail,Franklin,Gr.11,51,0,0,3,2,0,0,46,0.00%,0.00%,5.88%,3.92%,0.00%,0.00%,90.20%
0717,Mohawk Trail,Franklin,Gr.12,50,0,2,2,3,0,0,43,0.00%,4.00%,4.00%,6.00%,0.00%,0.00%,86.00%
0717,Mohawk Trail,Franklin,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0717,Mohawk Trail,Franklin,K,53,1,0,4,1,0,1,46,1.89%,0.00%,7.55%,1.89%,0.00%,1.89%,86.79%
0717,Mohawk Trail,Franklin,PK,58,0,0,0,2,0,0,56,0.00%,0.00%,0.00%,3.45%,0.00%,0.00%,96.55%
0720,Narragansett,Worcester,Gr.1,110,1,1,4,2,0,0,102,0.91%,0.91%,3.64%,1.82%,0.00%,0.00%,92.73%
0720,Narragansett,Worcester,Gr.2,115,1,0,8,4,0,0,102,0.87%,0.00%,6.96%,3.48%,0.00%,0.00%,88.70%
0720,Narragansett,Worcester,Gr.3,117,2,1,3,4,0,0,107,1.71%,0.85%,2.56%,3.42%,0.00%,0.00%,91.45%
0720,Narragansett,Worcester,Gr.4,110,3,0,8,3,0,0,96,2.73%,0.00%,7.27%,2.73%,0.00%,0.00%,87.27%
0720,Narragansett,Worcester,Gr.5,120,1,0,7,8,0,0,104,0.83%,0.00%,5.83%,6.67%,0.00%,0.00%,86.67%
0720,Narragansett,Worcester,Gr.6,135,2,2,8,6,1,0,116,1.48%,1.48%,5.93%,4.44%,0.74%,0.00%,85.93%
0720,Narragansett,Worcester,Gr.7,122,2,0,9,4,0,1,106,1.64%,0.00%,7.38%,3.28%,0.00%,0.82%,86.89%
0720,Narragansett,Worcester,Gr.8,116,0,0,3,3,0,0,110,0.00%,0.00%,2.59%,2.59%,0.00%,0.00%,94.83%
0720,Narragansett,Worcester,Gr.9,94,0,0,8,2,0,0,84,0.00%,0.00%,8.51%,2.13%,0.00%,0.00%,89.36%
0720,Narragansett,Worcester,Gr.10,91,1,0,8,3,0,0,79,1.10%,0.00%,8.79%,3.30%,0.00%,0.00%,86.81%
0720,Narragansett,Worcester,Gr.11,63,1,0,7,1,0,0,54,1.59%,0.00%,11.11%,1.59%,0.00%,0.00%,85.71%
0720,Narragansett,Worcester,Gr.12,74,1,0,3,2,0,0,68,1.35%,0.00%,4.05%,2.70%,0.00%,0.00%,91.89%
0720,Narragansett,Worcester,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0720,Narragansett,Worcester,K,114,1,0,7,4,0,0,102,0.88%,0.00%,6.14%,3.51%,0.00%,0.00%,89.47%
0720,Narragansett,Worcester,PK,81,0,0,10,0,0,0,71,0.00%,0.00%,12.35%,0.00%,0.00%,0.00%,87.65%
0725,Nashoba,Worcester,Gr.1,220,0,5,13,3,0,0,199,0.00%,2.27%,5.91%,1.36%,0.00%,0.00%,90.45%
0725,Nashoba,Worcester,Gr.2,216,1,5,17,14,0,0,179,0.46%,2.31%,7.87%,6.48%,0.00%,0.00%,82.87%
0725,Nashoba,Worcester,Gr.3,243,4,4,13,9,1,1,211,1.65%,1.65%,5.35%,3.70%,0.41%,0.41%,86.83%
0725,Nashoba,Worcester,Gr.4,238,2,5,15,6,0,0,210,0.84%,2.10%,6.30%,2.52%,0.00%,0.00%,88.24%
0725,Nashoba,Worcester,Gr.5,272,10,13,13,8,1,0,227,3.68%,4.78%,4.78%,2.94%,0.37%,0.00%,83.46%
0725,Nashoba,Worcester,Gr.6,253,2,3,18,12,0,0,218,0.79%,1.19%,7.11%,4.74%,0.00%,0.00%,86.17%
0725,Nashoba,Worcester,Gr.7,267,2,19,21,4,1,0,220,0.75%,7.12%,7.87%,1.50%,0.37%,0.00%,82.40%
0725,Nashoba,Worcester,Gr.8,268,1,14,8,9,0,0,236,0.37%,5.22%,2.99%,3.36%,0.00%,0.00%,88.06%
0725,Nashoba,Worcester,Gr.9,197,4,11,11,2,0,0,169,2.03%,5.58%,5.58%,1.02%,0.00%,0.00%,85.79%
0725,Nashoba,Worcester,Gr.10,268,6,4,12,5,0,2,239,2.24%,1.49%,4.48%,1.87%,0.00%,0.75%,89.18%
0725,Nashoba,Worcester,Gr.11,235,4,9,3,2,0,0,217,1.70%,3.83%,1.28%,0.85%,0.00%,0.00%,92.34%
0725,Nashoba,Worcester,Gr.12,217,2,5,6,7,0,0,197,0.92%,2.30%,2.76%,3.23%,0.00%,0.00%,90.78%
0725,Nashoba,Worcester,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0725,Nashoba,Worcester,K,202,0,11,9,4,0,0,178,0.00%,5.45%,4.46%,1.98%,0.00%,0.00%,88.12%
0725,Nashoba,Worcester,PK,80,3,3,11,1,0,0,62,3.75%,3.75%,13.75%,1.25%,0.00%,0.00%,77.50%
0728,New Salem-Wendell,Franklin,Gr.1,23,0,0,1,1,0,0,21,0.00%,0.00%,4.35%,4.35%,0.00%,0.00%,91.30%
0728,New Salem-Wendell,Franklin,Gr.2,14,0,0,2,1,0,0,11,0.00%,0.00%,14.29%,7.14%,0.00%,0.00%,78.57%
0728,New Salem-Wendell,Franklin,Gr.3,18,0,0,0,1,0,0,17,0.00%,0.00%,0.00%,5.56%,0.00%,0.00%,94.44%
0728,New Salem-Wendell,Franklin,Gr.4,17,0,0,1,2,0,0,14,0.00%,0.00%,5.88%,11.76%,0.00%,0.00%,82.35%
0728,New Salem-Wendell,Franklin,Gr.5,15,0,0,0,1,0,0,14,0.00%,0.00%,0.00%,6.67%,0.00%,0.00%,93.33%
0728,New Salem-Wendell,Franklin,Gr.6,20,0,0,3,1,0,0,16,0.00%,0.00%,15.00%,5.00%,0.00%,0.00%,80.00%
0728,New Salem-Wendell,Franklin,Gr.7,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0728,New Salem-Wendell,Franklin,Gr.8,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0728,New Salem-Wendell,Franklin,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0728,New Salem-Wendell,Franklin,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0728,New Salem-Wendell,Franklin,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0728,New Salem-Wendell,Franklin,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0728,New Salem-Wendell,Franklin,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0728,New Salem-Wendell,Franklin,K,19,0,0,1,3,0,0,15,0.00%,0.00%,5.26%,15.79%,0.00%,0.00%,78.95%
0728,New Salem-Wendell,Franklin,PK,19,0,0,0,3,0,0,16,0.00%,0.00%,0.00%,15.79%,0.00%,0.00%,84.21%
0730,Northboro-Southboro,Worcester,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.6,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.7,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.8,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,Gr.9,321,4,42,20,16,3,2,234,1.25%,13.08%,6.23%,4.98%,0.93%,0.62%,72.90%
0730,Northboro-Southboro,Worcester,Gr.10,334,4,39,16,11,1,1,262,1.20%,11.68%,4.79%,3.29%,0.30%,0.30%,78.44%
0730,Northboro-Southboro,Worcester,Gr.11,388,5,43,20,11,2,1,306,1.29%,11.08%,5.15%,2.84%,0.52%,0.26%,78.87%
0730,Northboro-Southboro,Worcester,Gr.12,340,4,33,23,12,0,2,266,1.18%,9.71%,6.76%,3.53%,0.00%,0.59%,78.24%
0730,Northboro-Southboro,Worcester,SPED_Beyond_Grade_12,7,0,1,0,0,0,0,6,0.00%,14.29%,0.00%,0.00%,0.00%,0.00%,85.71%
0730,Northboro-Southboro,Worcester,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0730,Northboro-Southboro,Worcester,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0735,North Middlesex,Middlesex,Gr.1,221,2,3,13,5,0,0,198,0.90%,1.36%,5.88%,2.26%,0.00%,0.00%,89.59%
0735,North Middlesex,Middlesex,Gr.2,233,5,4,10,15,0,0,199,2.15%,1.72%,4.29%,6.44%,0.00%,0.00%,85.41%
0735,North Middlesex,Middlesex,Gr.3,231,5,5,21,6,0,0,194,2.16%,2.16%,9.09%,2.60%,0.00%,0.00%,83.98%
0735,North Middlesex,Middlesex,Gr.4,234,7,2,11,9,1,0,204,2.99%,0.85%,4.70%,3.85%,0.43%,0.00%,87.18%
0735,North Middlesex,Middlesex,Gr.5,233,2,3,15,6,0,0,207,0.86%,1.29%,6.44%,2.58%,0.00%,0.00%,88.84%
0735,North Middlesex,Middlesex,Gr.6,260,3,3,9,12,0,0,233,1.15%,1.15%,3.46%,4.62%,0.00%,0.00%,89.62%
0735,North Middlesex,Middlesex,Gr.7,285,5,7,8,7,0,0,258,1.75%,2.46%,2.81%,2.46%,0.00%,0.00%,90.53%
0735,North Middlesex,Middlesex,Gr.8,252,7,6,9,9,0,0,221,2.78%,2.38%,3.57%,3.57%,0.00%,0.00%,87.70%
0735,North Middlesex,Middlesex,Gr.9,170,0,3,6,3,0,0,158,0.00%,1.76%,3.53%,1.76%,0.00%,0.00%,92.94%
0735,North Middlesex,Middlesex,Gr.10,206,3,3,12,8,0,1,179,1.46%,1.46%,5.83%,3.88%,0.00%,0.49%,86.89%
0735,North Middlesex,Middlesex,Gr.11,206,2,2,9,9,1,0,183,0.97%,0.97%,4.37%,4.37%,0.49%,0.00%,88.83%
0735,North Middlesex,Middlesex,Gr.12,217,3,3,13,9,1,0,188,1.38%,1.38%,5.99%,4.15%,0.46%,0.00%,86.64%
0735,North Middlesex,Middlesex,SPED_Beyond_Grade_12,18,0,0,0,1,0,0,17,0.00%,0.00%,0.00%,5.56%,0.00%,0.00%,94.44%
0735,North Middlesex,Middlesex,K,236,4,1,18,3,1,0,209,1.69%,0.42%,7.63%,1.27%,0.42%,0.00%,88.56%
0735,North Middlesex,Middlesex,PK,88,6,1,1,0,0,0,80,6.82%,1.14%,1.14%,0.00%,0.00%,0.00%,90.91%
0740,Old Rochester,Plymouth,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0740,Old Rochester,Plymouth,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0740,Old Rochester,Plymouth,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0740,Old Rochester,Plymouth,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0740,Old Rochester,Plymouth,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0740,Old Rochester,Plymouth,Gr.6,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0740,Old Rochester,Plymouth,Gr.7,214,6,4,5,13,0,0,186,2.80%,1.87%,2.34%,6.07%,0.00%,0.00%,86.92%
0740,Old Rochester,Plymouth,Gr.8,216,3,2,12,11,0,0,188,1.39%,0.93%,5.56%,5.09%,0.00%,0.00%,87.04%
0740,Old Rochester,Plymouth,Gr.9,174,4,4,4,8,0,0,154,2.30%,2.30%,2.30%,4.60%,0.00%,0.00%,88.51%
0740,Old Rochester,Plymouth,Gr.10,201,4,2,4,9,0,0,182,1.99%,1.00%,1.99%,4.48%,0.00%,0.00%,90.55%
0740,Old Rochester,Plymouth,Gr.11,188,8,3,2,6,1,0,168,4.26%,1.60%,1.06%,3.19%,0.53%,0.00%,89.36%
0740,Old Rochester,Plymouth,Gr.12,180,3,2,6,5,0,0,164,1.67%,1.11%,3.33%,2.78%,0.00%,0.00%,91.11%
0740,Old Rochester,Plymouth,SPED_Beyond_Grade_12,6,0,0,0,1,0,0,5,0.00%,0.00%,0.00%,16.67%,0.00%,0.00%,83.33%
0740,Old Rochester,Plymouth,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0740,Old Rochester,Plymouth,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0745,Pentucket,Essex,Gr.1,161,1,0,12,11,0,0,137,0.62%,0.00%,7.45%,6.83%,0.00%,0.00%,85.09%
0745,Pentucket,Essex,Gr.2,171,1,2,10,4,0,0,154,0.58%,1.17%,5.85%,2.34%,0.00%,0.00%,90.06%
0745,Pentucket,Essex,Gr.3,167,2,0,8,6,0,0,151,1.20%,0.00%,4.79%,3.59%,0.00%,0.00%,90.42%
0745,Pentucket,Essex,Gr.4,178,0,1,10,6,0,0,161,0.00%,0.56%,5.62%,3.37%,0.00%,0.00%,90.45%
0745,Pentucket,Essex,Gr.5,181,1,2,11,6,0,0,161,0.55%,1.10%,6.08%,3.31%,0.00%,0.00%,88.95%
0745,Pentucket,Essex,Gr.6,147,0,2,8,1,1,0,135,0.00%,1.36%,5.44%,0.68%,0.68%,0.00%,91.84%
0745,Pentucket,Essex,Gr.7,204,2,1,10,5,0,0,186,0.98%,0.49%,4.90%,2.45%,0.00%,0.00%,91.18%
0745,Pentucket,Essex,Gr.8,189,0,3,8,0,0,0,178,0.00%,1.59%,4.23%,0.00%,0.00%,0.00%,94.18%
0745,Pentucket,Essex,Gr.9,165,1,2,5,3,0,0,154,0.61%,1.21%,3.03%,1.82%,0.00%,0.00%,93.33%
0745,Pentucket,Essex,Gr.10,191,0,5,9,3,0,0,174,0.00%,2.62%,4.71%,1.57%,0.00%,0.00%,91.10%
0745,Pentucket,Essex,Gr.11,204,4,9,3,3,0,0,185,1.96%,4.41%,1.47%,1.47%,0.00%,0.00%,90.69%
0745,Pentucket,Essex,Gr.12,183,1,1,7,0,0,0,174,0.55%,0.55%,3.83%,0.00%,0.00%,0.00%,95.08%
0745,Pentucket,Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0745,Pentucket,Essex,K,173,0,0,15,3,0,0,155,0.00%,0.00%,8.67%,1.73%,0.00%,0.00%,89.60%
0745,Pentucket,Essex,PK,82,1,0,8,5,0,0,68,1.22%,0.00%,9.76%,6.10%,0.00%,0.00%,82.93%
0750,Pioneer Valley,Franklin,Gr.1,47,0,0,2,2,0,0,43,0.00%,0.00%,4.26%,4.26%,0.00%,0.00%,91.49%
0750,Pioneer Valley,Franklin,Gr.2,65,0,0,1,1,0,0,63,0.00%,0.00%,1.54%,1.54%,0.00%,0.00%,96.92%
0750,Pioneer Valley,Franklin,Gr.3,55,0,1,0,1,0,0,53,0.00%,1.82%,0.00%,1.82%,0.00%,0.00%,96.36%
0750,Pioneer Valley,Franklin,Gr.4,52,0,1,0,1,0,0,50,0.00%,1.92%,0.00%,1.92%,0.00%,0.00%,96.15%
0750,Pioneer Valley,Franklin,Gr.5,64,0,0,2,3,0,0,59,0.00%,0.00%,3.13%,4.69%,0.00%,0.00%,92.19%
0750,Pioneer Valley,Franklin,Gr.6,43,0,1,0,0,0,0,42,0.00%,2.33%,0.00%,0.00%,0.00%,0.00%,97.67%
0750,Pioneer Valley,Franklin,Gr.7,61,1,0,1,3,0,0,56,1.64%,0.00%,1.64%,4.92%,0.00%,0.00%,91.80%
0750,Pioneer Valley,Franklin,Gr.8,66,2,0,1,2,0,0,61,3.03%,0.00%,1.52%,3.03%,0.00%,0.00%,92.42%
0750,Pioneer Valley,Franklin,Gr.9,52,0,1,1,3,0,0,47,0.00%,1.92%,1.92%,5.77%,0.00%,0.00%,90.38%
0750,Pioneer Valley,Franklin,Gr.10,27,0,0,0,1,0,0,26,0.00%,0.00%,0.00%,3.70%,0.00%,0.00%,96.30%
0750,Pioneer Valley,Franklin,Gr.11,51,1,2,2,1,0,0,45,1.96%,3.92%,3.92%,1.96%,0.00%,0.00%,88.24%
0750,Pioneer Valley,Franklin,Gr.12,40,0,0,1,0,0,0,39,0.00%,0.00%,2.50%,0.00%,0.00%,0.00%,97.50%
0750,Pioneer Valley,Franklin,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0750,Pioneer Valley,Franklin,K,35,0,0,1,0,0,0,34,0.00%,0.00%,2.86%,0.00%,0.00%,0.00%,97.14%
0750,Pioneer Valley,Franklin,PK,41,0,0,0,1,0,1,39,0.00%,0.00%,0.00%,2.44%,0.00%,2.44%,95.12%
0753,Quabbin,Worcester,Gr.1,132,1,1,7,4,0,1,118,0.76%,0.76%,5.30%,3.03%,0.00%,0.76%,89.39%
0753,Quabbin,Worcester,Gr.2,165,2,2,13,1,1,0,146,1.21%,1.21%,7.88%,0.61%,0.61%,0.00%,88.48%
0753,Quabbin,Worcester,Gr.3,133,2,1,6,2,0,0,122,1.50%,0.75%,4.51%,1.50%,0.00%,0.00%,91.73%
0753,Quabbin,Worcester,Gr.4,143,1,1,10,4,0,0,127,0.70%,0.70%,6.99%,2.80%,0.00%,0.00%,88.81%
0753,Quabbin,Worcester,Gr.5,171,1,2,8,2,1,0,157,0.58%,1.17%,4.68%,1.17%,0.58%,0.00%,91.81%
0753,Quabbin,Worcester,Gr.6,175,0,1,15,0,0,1,158,0.00%,0.57%,8.57%,0.00%,0.00%,0.57%,90.29%
0753,Quabbin,Worcester,Gr.7,177,5,2,11,3,0,0,156,2.82%,1.13%,6.21%,1.69%,0.00%,0.00%,88.14%
0753,Quabbin,Worcester,Gr.8,189,0,4,8,2,1,0,174,0.00%,2.12%,4.23%,1.06%,0.53%,0.00%,92.06%
0753,Quabbin,Worcester,Gr.9,157,2,1,7,3,0,0,144,1.27%,0.64%,4.46%,1.91%,0.00%,0.00%,91.72%
0753,Quabbin,Worcester,Gr.10,164,1,1,7,5,0,0,150,0.61%,0.61%,4.27%,3.05%,0.00%,0.00%,91.46%
0753,Quabbin,Worcester,Gr.11,149,1,1,6,3,0,0,138,0.67%,0.67%,4.03%,2.01%,0.00%,0.00%,92.62%
0753,Quabbin,Worcester,Gr.12,147,2,3,4,4,0,0,134,1.36%,2.04%,2.72%,2.72%,0.00%,0.00%,91.16%
0753,Quabbin,Worcester,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0753,Quabbin,Worcester,K,172,1,0,10,5,0,0,156,0.58%,0.00%,5.81%,2.91%,0.00%,0.00%,90.70%
0753,Quabbin,Worcester,PK,70,1,0,6,1,0,0,62,1.43%,0.00%,8.57%,1.43%,0.00%,0.00%,88.57%
0755,Ralph C Mahar,Franklin,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,Gr.6,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,Gr.7,126,1,2,10,6,0,0,107,0.79%,1.59%,7.94%,4.76%,0.00%,0.00%,84.92%
0755,Ralph C Mahar,Franklin,Gr.8,110,2,1,9,1,1,0,96,1.82%,0.91%,8.18%,0.91%,0.91%,0.00%,87.27%
0755,Ralph C Mahar,Franklin,Gr.9,120,2,2,8,5,0,1,102,1.67%,1.67%,6.67%,4.17%,0.00%,0.83%,85.00%
0755,Ralph C Mahar,Franklin,Gr.10,91,2,1,5,6,0,0,77,2.20%,1.10%,5.49%,6.59%,0.00%,0.00%,84.62%
0755,Ralph C Mahar,Franklin,Gr.11,104,5,3,15,5,0,0,76,4.81%,2.88%,14.42%,4.81%,0.00%,0.00%,73.08%
0755,Ralph C Mahar,Franklin,Gr.12,77,3,1,7,5,1,0,60,3.90%,1.30%,9.09%,6.49%,1.30%,0.00%,77.92%
0755,Ralph C Mahar,Franklin,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0755,Ralph C Mahar,Franklin,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,Gr.6,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,Gr.7,262,4,1,10,4,1,0,242,1.53%,0.38%,3.82%,1.53%,0.38%,0.00%,92.37%
0760,Silver Lake,Plymouth,Gr.8,242,3,5,6,5,1,1,221,1.24%,2.07%,2.48%,2.07%,0.41%,0.41%,91.32%
0760,Silver Lake,Plymouth,Gr.9,283,4,2,5,1,1,0,270,1.41%,0.71%,1.77%,0.35%,0.35%,0.00%,95.41%
0760,Silver Lake,Plymouth,Gr.10,270,2,3,10,2,0,0,253,0.74%,1.11%,3.70%,0.74%,0.00%,0.00%,93.70%
0760,Silver Lake,Plymouth,Gr.11,280,6,3,4,1,1,0,265,2.14%,1.07%,1.43%,0.36%,0.36%,0.00%,94.64%
0760,Silver Lake,Plymouth,Gr.12,288,9,5,3,3,1,1,266,3.13%,1.74%,1.04%,1.04%,0.35%,0.35%,92.36%
0760,Silver Lake,Plymouth,SPED_Beyond_Grade_12,7,0,0,0,0,0,0,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
0760,Silver Lake,Plymouth,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0760,Silver Lake,Plymouth,PK,109,0,0,0,0,0,0,109,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
